Data_Referencia,Codi_Barri,Pobl_Jove,Perc_Jove,Pobl_Regio,Perc_Regio,Pobl_Superior,Perc_Superior,Pobl_Host,Perc_Host,Renda_Mitjana,Habitatges,Preu_Lloguer
2020,61,7328,0.2514066145190065,952,0.032681084792310335,6708,0.26011089999612236,3116,0.26145326397046487,15298.477871552079,22,12.399219424251562
2020,62,3702,0.2538398244651673,517,0.03557421041767013,3547,0.27732603596559813,1686,0.28146911519198664,15019.794295117938,6,12.516271443092004
2020,63,5685,0.2553564209675246,1042,0.04702378266167246,5533,0.28049275068437596,2334,0.25668096337842294,15591.165476350896,16,12.668060270894257
2020,64,11101,0.28721862871927556,2039,0.05278827732615337,11354,0.32813132188890815,5170,0.31380880121396054,16030.41490297542,266,13.573541111275507
2020,65,7147,0.26795890821835633,1137,0.04257629657367534,6930,0.29406772468811,3074,0.2847087153839029,15622.460032993402,50,13.346723093321774
2020,66,4662,0.29575588403222736,1144,0.07264414528829058,5151,0.37129676349744106,2065,0.32025434243176176,16527.18879654888,98,14.332802815040129
2020,67,2297,0.24805615550755938,574,0.06190014019195514,4298,0.5415144261055814,1007,0.2840620592383639,23018.660259179265,108,17.656044704791043
2020,68,8682,0.2555709281445939,2240,0.06595412654948031,10435,0.36221319726474366,4599,0.3336477074869414,16839.826469635867,390,14.91812146950517
2020,69,2961,0.22176452965847812,747,0.055825424108811,4539,0.41814831874712116,1814,0.3354289940828402,19052.371105452366,127,16.664812541432543
2020,70,7686,0.3020395331473258,3877,0.15221829603455045,2809,0.12916724145859199,2158,0.2554148419931353,10322.883326128816,32,11.910099374483545
2020,71,5534,0.2635740140979234,896,0.042486604390914694,4870,0.2693137200685727,2438,0.2921509886159377,15011.309916174509,34,13.975188470866849
2020,72,5935,0.22987837942520722,1144,0.04442373407890649,4801,0.2100266853318168,2530,0.23800564440263405,14331.947323572702,15,11.777951844188987
2020,73,6432,0.22614443428732156,1209,0.04253298153034301,3812,0.1512038395938281,2519,0.2193486590038314,13086.558047957245,9,11.545577306243896
2021,01,19192,0.39839744255080645,15568,0.32179251328055564,11459,0.27195917882995135,7072,0.40838482416122884,10052.145018994042,189,12.910850546960988
2021,02,11672,0.5180648024855747,7949,0.3499603768600863,6710,0.31621112158341186,3164,0.4810703968374639,13702.08490901021,193,12.592373902608841
2021,03,6284,0.4291177273968861,1701,0.11395457895089435,4416,0.3170363988800345,3257,0.46843089313965197,13242.87960939634,64,15.997813482563371
2021,04,9645,0.4265245655154115,3537,0.15500241027214165,8887,0.42697223022965314,4957,0.491619557671328,14229.87303763322,159,13.592294852635478
2021,05,10459,0.3170162463627546,3288,0.09979967219085777,12064,0.40719613865730586,3853,0.30092158700406124,18141.439652036857,330,13.048152752838208
2021,06,16139,0.31407998443125423,3544,0.06893064145952464,18749,0.40323031593436137,6892,0.31493328459148234,17649.180636372483,755,13.58089760798875
2021,07,13661,0.31488567213719343,4278,0.09840817077659184,20973,0.5393041734166474,6241,0.3384306707879182,21941.895606675273,1650,13.146806325245857
2021,08,14127,0.33305042789447625,3530,0.08296707170893365,19314,0.5023669562503251,6272,0.3470370165440159,21076.103048306104,688,13.650116837702223
2021,09,17390,0.30584966055788104,3566,0.06265483615918475,23512,0.45616281551326077,7644,0.3115549215406562,19842.21984593197,404,13.438599368813312
2021,10,11825,0.30971712938711365,3966,0.10369711865293102,13740,0.39819161884889587,5278,0.3257019438444924,17705.707883708747,576,12.9584861152187
2021,11,13412,0.33806367050638975,5931,0.14890785839819232,10780,0.3034397342791195,5928,0.3723384209534577,13286.801829959923,498,13.620301505811062
2021,12,397,0.30030257186081694,46,0.034482758620689655,128,0.10949529512403763,195,0.3584558823529412,11802,3,5.901596189285714
2021,13,7637,0.24815597075548335,1866,0.06081939962843454,4586,0.17076894433066467,3053,0.25443786982248523,13694.633078797726,6,10.70903183505043
2021,14,3010,0.29890764647467727,661,0.06543258760641457,2979,0.3237691555265732,1303,0.30745634733364796,16254.706653426018,73,12.75049205163399
2021,15,5245,0.3308104698833176,1372,0.08614843651889992,4865,0.34176325957147874,2428,0.36292974588938715,15580.97193314412,175,13.13778419660368
2021,16,5084,0.2649434571890145,868,0.04539511531823649,4696,0.2758134617643604,2236,0.2846956964604023,16010.985825212361,39,12.336563295743359
2021,17,7097,0.2884138659730971,1320,0.053732801432874705,6330,0.2878712083314384,3052,0.3028078182359361,15554.138415897914,103,13.166578088151732
2021,18,13383,0.31114572677392355,3032,0.07057399562403985,13131,0.3416950740326316,5708,0.3335281056445016,17149.22607644378,244,13.116008987680274
2021,19,11145,0.24679465887198565,1821,0.04036977919659484,18119,0.453110933279984,4831,0.2547995780590717,22156.96665116588,202,14.061172301470746
2021,20,5913,0.25091233132478996,778,0.033188294514119955,8549,0.41174204113085777,2242,0.23163549953507595,20136.247602478146,44,12.98170304424569
2021,21,2483,0.21224036242413882,881,0.075557461406518,5269,0.5340022296544036,749,0.1768595041322314,28476.99529874348,11,15.060165415490738
2021,22,1029,0.21973094170403587,274,0.05832269050659855,1704,0.44076564924987066,395,0.24248004910988336,21245.828101644245,3,15.331200321072727
2021,23,5263,0.21491281799991832,1471,0.06026712553261226,10575,0.523540769345017,1960,0.22410244683283786,26419.287067663034,26,15.90375279016188
2021,24,3522,0.2179995048279277,705,0.04374534623976173,7339,0.5476456980822326,1030,0.1854185418541854,30280.280081703393,34,15.735479969511935
2021,25,5995,0.2342986672919842,1137,0.044591732684916466,11293,0.5225821378991208,2145,0.22720050842071815,26503.896040958298,32,15.129906111319563
2021,26,11453,0.24486872487813222,2282,0.048932155416416503,21659,0.5386069181607938,4712,0.2527219093590775,27128.27587017874,242,14.52886385373683
2021,27,7878,0.26601384433564074,1305,0.044234289200732156,13283,0.5194556333346368,3621,0.2947976878612717,22795.307074117845,154,14.269989612958556
2021,28,4127,0.2562558211735486,697,0.043372744243932795,5941,0.42369134217657967,1923,0.28843557822108895,19920.0994722136,40,13.726958979428565
2021,29,1968,0.2593910636615263,264,0.03482390185991294,2192,0.33017020635637895,997,0.3146102871568318,16052.203374192699,20,12.71271074027103
2021,30,3450,0.26049531863485353,490,0.037140908057303114,5015,0.4305090565713795,1523,0.27929580047680175,19737.604349139234,36,12.575219813195378
2021,31,16472,0.332801293059905,3903,0.07861027190332326,21415,0.4828744729306185,9275,0.4101804351671679,18553.876472370946,734,14.125647541263426
2021,32,9820,0.28255740346434943,1783,0.051352207597707436,13494,0.4343375820780224,4484,0.30174966352624494,19486.43646774472,221,13.72783214081223
2021,33,6803,0.26775031486146095,929,0.036636826122964074,8019,0.351756810106593,3113,0.28923162686983184,17098.461350755668,76,12.638888561865397
2021,34,2525,0.27568511846271426,388,0.04243683692442306,2475,0.30457789810484864,1250,0.3206772703950744,15932.24566000655,20,12.534150169312971
2021,35,9707,0.2632264012799306,1144,0.03116826503923278,10576,0.3250952907906062,4635,0.29943794818786745,16541.67090598476,70,12.604356483990289
2021,36,1953,0.2088546679499519,146,0.015668598411676324,2816,0.3463714637146372,911,0.2417086760413903,19624.867286921184,4,12.143906963119404
2021,37,8431,0.26059407164714243,1130,0.03506703078450844,4307,0.1522392280230462,3421,0.26406792744114244,12363.552529904491,31,11.766751192358427
2021,38,3161,0.26534038445395786,376,0.03173531397704254,2010,0.19090132016335834,1458,0.29724770642201837,13533.176781667087,7,12.154654300055764
2021,39,1852,0.25290181619554825,236,0.03246663915256569,1383,0.215622076707203,740,0.25377229080932784,14179.082343301925,3,10.311599696463233
2021,40,1237,0.24749899959983993,110,0.021938571998404467,1288,0.28737170905845605,591,0.28291048348492104,15633.942977190876,NA,11.194897334587102
2021,41,1283,0.22048461935040384,61,0.010473901098901098,1653,0.31905037637521716,537,0.22563025210084034,17982.838632067367,1,12.66257799529203
2021,42,198,0.3251231527093596,39,0.05829596412556054,168,0.29116117850953205,106,0.375886524822695,15605,NA,12.100818120333335
2021,43,6800,0.2460558691561731,913,0.03315900341396092,6084,0.24938514510575505,2751,0.2575119348497613,16216.650709219859,6,11.948935130628147
2021,44,6011,0.2354484919702311,900,0.03540658562492623,5536,0.24407018781412573,2565,0.24377494772856872,15428.129338033687,9,11.563122460892302
2021,45,7361,0.267906536613772,1551,0.056564551422319476,4471,0.18434832804189172,2700,0.2647058823529412,13638.050516814674,10,11.475824501599245
2021,46,4305,0.2687601448370583,1029,0.06414012341831328,2314,0.1683276351203899,1675,0.2663804071246819,11478.398177050818,0,11.269734699397894
2021,47,503,0.23384472338447235,7,0.0032422417786012042,190,0.09978991596638656,288,0.310010764262648,11005.521617852162,NA,11.917233468333334
2021,48,3099,0.20596836368470026,244,0.016253663735678124,2578,0.19383458646616541,1231,0.1998701087838935,15590.52970889273,1,9.714225617055758
2021,49,1322,0.19737234995521052,40,0.005978179644298311,820,0.13625789298770355,544,0.19407777381377095,14633.979247536578,1,9.3627666765
2021,50,4610,0.28138924494903256,758,0.04625335611422993,1414,0.10177787374937018,1553,0.25711920529801324,10611.25862174205,2,11.337256937234809
2021,51,3360,0.26373626373626374,666,0.05233380480905234,1435,0.12993480622962694,1430,0.2777777777777778,11484.068602825746,3,12.290719020188597
2021,52,6378,0.24038896426956127,1091,0.04125231595266004,3151,0.13490602389005438,2552,0.23737326760301367,12819.989446705864,3,11.837312990731522
2021,53,2036,0.270026525198939,491,0.06485272751287809,643,0.09887744118099338,862,0.29349676540687775,10280.821485411141,NA,11.62498405513846
2021,54,765,0.26720223541739435,42,0.014537902388369679,225,0.09418166596902469,274,0.2773279352226721,9900.018512050297,NA,8.840572521928573
2021,55,3100,0.28026399059759516,738,0.06678733031674208,707,0.07751343054489639,770,0.20648967551622419,8911.66060934816,NA,8.926438458921739
2021,56,305,0.22459499263622976,57,0.04139433551198257,110,0.0970873786407767,162,0.3326488706365503,10132,NA,5.9576249088571425
2021,57,2956,0.28360356903002976,1144,0.10977833221379905,916,0.10606762389995368,881,0.24802927927927929,9946.264127410534,4,10.306701923563294
2021,58,673,0.2599459250675937,94,0.03601532567049808,162,0.07340280924331671,300,0.3,10136.758594051758,NA,8.006762378666666
2021,59,3433,0.25240791118300127,863,0.06344188781886348,1646,0.1445508035479055,1088,0.2395948029068487,12577.467833247556,1,10.825398477248445
2021,60,12976,0.2261336307552891,960,0.01676738743144584,13651,0.2726873214678093,6515,0.272651182255702,16950.34411487923,27,11.889053776784783
2021,61,7286,0.25009439467270794,939,0.03229245477680721,6847,0.2660372226755255,3059,0.25662751677852347,15721.158445748808,22,11.981837647193505
2021,62,3664,0.2544974647496006,511,0.03560479375696767,3574,0.2822395956724315,1673,0.28274463410512085,15870.674584982982,6,11.68448480303846
2021,63,5669,0.2566551973922492,1035,0.04703904013089124,5649,0.2886561062851303,2311,0.255641592920354,16268.368616443318,16,11.884037627933083
2021,64,11061,0.288716034559265,2138,0.055713355048859936,11553,0.33557963226537313,5143,0.31415307556044225,16610.955652423585,266,12.995535171707013
2021,65,7052,0.2677906888433204,1065,0.04038067794039584,7096,0.3027303754266212,3056,0.28438488739996276,16624.91129338498,48,12.882361298247165
2021,66,4621,0.2937138498697006,1091,0.06942853506427389,5313,0.38399826539462273,2065,0.3194122196442382,17170.01411046844,98,14.272644336265882
2021,67,2441,0.2634362184329808,592,0.06375188455739823,4391,0.5467563192628564,994,0.2811085972850679,23853.115691776387,107,16.762442255041197
2021,68,8731,0.2574908576147222,2327,0.0685540890879095,10898,0.3763381448995096,4615,0.3349785875009073,17668.624808304823,388,14.330951855513788
