Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,6,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,7,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,7,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,8,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,8,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,9,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,11,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,11,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,12,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,186,12,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,13,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,13,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,15,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,15,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,16,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,16,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,365,17,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,421,17,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,18,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,18,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,6,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,6,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,7,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,41,8,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,8,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,11,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,11,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,12,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,248,12,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,13,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,40,13,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,14,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,14,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,15,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,15,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,16,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,16,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,420,17,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,380,17,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,18,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,18,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,2,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,60,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,80,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,5,1
