Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,10,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,55,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,181,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,398,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,426,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,51,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,198,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,504,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,424,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,79,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,111,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,10,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,10,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,157,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,140,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,28,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,32,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,125,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,392,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,62,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,49,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,26,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,929,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,836,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,110,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,120,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,96,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,11,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,339,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,46,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,37,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,918,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,887,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,37,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,29,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,26,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,47,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,11,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,66,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,86,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,6,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,13,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,42,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,262,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,22,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,26,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,14,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,14,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,728,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,730,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,41,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,36,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,24,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,82,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,17,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,103,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,104,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,9,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,9,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,11,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,8,11,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,26,12,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,365,12,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,34,13,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,27,13,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,14,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,19,14,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,15,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,15,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,17,16,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,19,16,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,529,17,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,583,17,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,47,18,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,50,18,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,23,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,23,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,44,3,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,85,3,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,5,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,18,5,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,6,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,7,6,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,7,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,7,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,74,8,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,73,8,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,9,1
