Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,3,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,3,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,6,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,8,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,8,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,10,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,11,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,11,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,72,12,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,195,12,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,13,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,13,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,14,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,15,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,15,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,16,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,16,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,358,17,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,408,17,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,18,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,18,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,3,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,3,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,8,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,8,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,9,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,9,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,10,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,11,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,11,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,89,12,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,270,12,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,13,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,13,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,14,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,14,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,15,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,15,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,16,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,16,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,396,17,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,381,17,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,18,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,18,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,2,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,2,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,59,3,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,77,3,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,5,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,5,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,12,6,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,18,6,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,18,7,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,7,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,54,8,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,62,8,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,9,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,9,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,10,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,11,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,11,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,215,12,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,482,12,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,13,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,60,13,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,15,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,15,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,25,16,1
