Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,3,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,3,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,6,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,6,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,8,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,8,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,11,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,12,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,12,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,13,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,13,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,15,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,15,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,504,17,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,529,17,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,3,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,3,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,8,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,8,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,11,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,11,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,12,1
