Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,3,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,3,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,6,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,6,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,8,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,8,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,9,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,11,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,11,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,12,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,12,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,13,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,13,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,14,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,15,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,15,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,16,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,478,17,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,523,17,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,3,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,3,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,8,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,74,8,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,11,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,11,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,12,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,227,12,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,13,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,13,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,14,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,14,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,15,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,15,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,16,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,16,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,520,17,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,436,17,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,18,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,18,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,23,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,3,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,117,3,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,5,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,6,5,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,6,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,6,6,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,7,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,7,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,8,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,72,8,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,9,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,11,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,11,2
