Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,1,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,371,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,407,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,18,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,50,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,120,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,311,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,293,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,18,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,23,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,2,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,58,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,115,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,4,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,12,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,147,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,108,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,237,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,330,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,53,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,25,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,985,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,1072,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,18,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,23,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,52,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,72,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,5,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,109,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,130,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,160,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,274,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,50,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,41,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,23,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,28,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,812,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,879,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,55,18,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,19,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,5,19,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,23,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,42,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,70,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,7,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,78,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,107,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,11,1
