Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,3,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,3,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,7,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,27,8,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,8,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,9,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,9,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,10,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,10,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,11,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,11,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,95,12,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,163,12,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,13,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,13,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,14,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,15,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,15,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,16,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,16,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,353,17,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,404,17,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,18,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,18,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,1,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,3,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,3,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,4,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,5,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,7,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,7,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,8,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,8,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,11,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,11,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,104,12,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,210,12,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,13,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,13,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,14,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,14,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,15,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,15,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,16,1
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,16,2
2020-01-01,1,Ciutat Vella,1,el Raval,1,1002,361,17,1
