Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,1,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,3,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,3,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,6,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,6,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,7,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,8,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,8,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,11,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,11,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,55,12,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,145,12,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,13,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,13,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,15,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,15,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,16,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,16,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,384,17,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,413,17,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,18,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,18,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,3,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,3,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,6,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,6,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,7,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,51,8,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,76,8,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,11,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,11,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,12,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,152,12,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,40,13,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,13,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,14,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,14,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,15,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,15,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,16,1
