Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,86,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,90,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,176,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,501,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,428,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,24,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,93,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,137,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,19,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,12,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,9,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,170,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,166,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,6,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,37,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,114,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,456,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,85,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,49,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,25,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,9,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,920,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,856,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,19,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,18,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,134,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,7,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,139,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,124,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,7,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,53,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,396,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,47,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,43,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,11,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,902,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,889,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,32,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,26,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,33,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,62,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,24,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,73,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,100,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,39,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,267,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,31,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,28,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,6,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,7,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,25,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,751,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,738,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,30,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,19,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,23,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,101,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,23,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,21,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,9,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,127,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,140,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,10,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,20,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,331,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,55,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,42,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,45,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,550,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,594,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,39,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,41,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,46,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,97,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,6,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,24,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,6,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,8,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,70,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,87,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,13,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,8,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,53,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,483,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,28,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,28,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,14,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,12,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,451,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,469,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,21,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,17,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,19,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,99,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,179,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,11,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,50,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,39,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,7,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,206,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,173,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,10,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,99,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,879,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,88,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,91,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,9,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,15,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,34,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,21,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,12,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,16,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,623,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,739,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,12,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,25,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,23,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,17,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,43,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,32,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,28,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,6,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,6,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,120,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,107,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,6,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,9,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,49,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,348,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,33,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,47,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,11,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,14,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,632,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,581,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,19,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,19,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,62,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,100,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,16,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,10,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,83,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,85,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,5,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,5,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,6,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,67,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,478,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,81,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,70,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,22,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,25,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,8,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,589,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,581,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,15,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,23,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,67,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,119,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,7,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,11,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,26,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,24,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,6,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,200,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,210,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,5,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,6,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,93,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,727,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,144,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,143,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,7,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,30,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,33,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,21,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,11,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,18,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,769,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,739,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,24,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,19,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,19,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,45,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,61,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,11,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,6,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,6,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,8,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,89,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,79,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,17,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,151,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,78,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,58,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,5,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,12,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,9,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,5,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,587,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,543,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,16,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,19,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,19,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,23,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,23,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,5,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,14,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,7,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,16,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,6,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,77,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,64,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,5,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,7,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,49,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,19,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,22,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,6,14,1
