Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,8,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,8,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,11,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,11,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,12,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,73,12,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,13,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,13,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,14,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,15,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,15,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,16,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,421,17,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,488,17,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,18,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,18,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
