Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,7,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,8,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,8,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,11,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,11,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,12,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,153,12,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,13,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,13,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,15,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,15,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,16,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,16,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,380,17,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,433,17,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,18,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,18,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,7,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,7,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,8,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,8,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,9,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,11,1
