Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,537,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,513,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,11,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,11,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,14,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,14,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,15,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,574,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,488,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,33,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,8,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,9,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,12,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,16,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,16,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,1029,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,941,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,939,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,884,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,13,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,22,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,11,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,11,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,18,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,13,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,885,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,885,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,34,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,23,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,18,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,8,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,9,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,20,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,17,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,16,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,712,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,635,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,7,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,12,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,11,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,6,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,30,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,6,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,16,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,1025,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,1037,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,38,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,41,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,5,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,5,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,5,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,21,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,51,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,18,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,14,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,15,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,902,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,865,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,9,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,10,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,15,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,752,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,675,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,36,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,22,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,5,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,9,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,9,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,5,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,17,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,11,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,14,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,15,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,16,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,731,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,659,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,25,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,32,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,5,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,6,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,14,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,11,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,9,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,6,12,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,17,12,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,13,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,5,13,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,978,17,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,836,17,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,18,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,18,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,1,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,1,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,8,3,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,10,3,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,6,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,6,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,7,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,7,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,10,8,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,6,8,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,9,1
