Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,2,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,3,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,3,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,6,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,6,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,8,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,8,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,11,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,12,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,12,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,13,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,13,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,15,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,15,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,16,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,482,17,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,518,17,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,23,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,3,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,3,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,8,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,8,2
