Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,7,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,8,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,8,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,9,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,9,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,10,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,11,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,11,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,76,12,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,157,12,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,13,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,13,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,14,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,15,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,15,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,16,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,16,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,357,17,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,401,17,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,18,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,18,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,7,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,7,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,8,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,8,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,9,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,9,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,11,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,11,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,103,12,1
