Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_REGIO,SEXE
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,7,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,7,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,8,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,27,8,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,9,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,11,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,11,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,79,12,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,237,12,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,13,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,13,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,14,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,14,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,15,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,15,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,16,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,16,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,366,17,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,424,17,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,18,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,18,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,7,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,7,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,8,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,8,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,9,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,11,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,11,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,91,12,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,238,12,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,13,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,34,13,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,14,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,14,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,15,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,15,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,16,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,16,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,437,17,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,394,17,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,18,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,18,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,88,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,8,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,16,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,8,7,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,6,7,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,95,8,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,8,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,9,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,9,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,11,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,11,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,185,12,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,552,12,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,13,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,70,13,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,14,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,45,15,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,15,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,9,16,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,16,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,966,17,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,888,17,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,18,18,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,18,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,23,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,89,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,7,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,7,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,96,8,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,84,8,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,9,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,9,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,10,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,11,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,11,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,96,12,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,368,12,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,52,13,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,45,13,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,14,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,14,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,15,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,15,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,16,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,13,16,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,871,17,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,890,17,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,29,18,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,28,18,2
