Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,106,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,10
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,11
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,56,12
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,54,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,70,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,121,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,9
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,10
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,11
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,72,12
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,103,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,118,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,46,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,122,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,6
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,51,7
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,230,8
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,9
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,2,10
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,94,11
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,140,12
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,111,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,172,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,65,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,35,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,168,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,6
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,55,7
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,175,8
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,23,9
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,10
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,100,11
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,123,12
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,98,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,126,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,77,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,50,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,121,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,39,6
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,59,7
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,182,8
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,31,9
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,3,10
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,65,11
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,86,12
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,58,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,92,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,40,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,28,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,110,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,21,6
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,28,7
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,126,8
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,9
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,3,10
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,34,11
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,65,12
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,64,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,110,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,23,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,115,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,6
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,22,7
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,145,8
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,6,9
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,2,10
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,73,11
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,81,12
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,70,1
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,124,2
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,102,3
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,41,4
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,134,5
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,42,6
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,37,7
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,181,8
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,19,9
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,4,10
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,78,11
