Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,45,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,3
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,4
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,5
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,6
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,7
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,8
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,9
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,10
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,11
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,12
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,3
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,4
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,5
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,6
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,7
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,104,8
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,9
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,10
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,11
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,75,12
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,117,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,81,3
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,46,4
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,132,5
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,63,6
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,75,7
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,226,8
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,9
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,89,11
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,149,12
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,114,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,179,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,3
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,4
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,176,5
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,42,6
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,59,7
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,168,8
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,23,9
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,10
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,102,11
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,123,12
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,108,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,122,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,79,3
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,4
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,117,5
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,39,6
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,51,7
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,197,8
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,18,9
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,4,10
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,55,11
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,104,12
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,59,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,93,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,45,3
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,24,4
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,108,5
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,19,6
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,26,7
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,151,8
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,13,9
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,10
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,11
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,69,12
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,69,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,124,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,31,3
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,4
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,108,5
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,21,6
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,20,7
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,144,8
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,9
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,3,10
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,58,11
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,82,12
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,70,1
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,108,2
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,85,3
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,36,4
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,128,5
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,37,6
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,40,7
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,193,8
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,18,9
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,5,10
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,75,11
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,187,12
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,103,1
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,112,2
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,63,3
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,41,4
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,107,5
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,39,6
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,43,7
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,154,8
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,21,9
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,1,10
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,58,11
2012-01-01,1,Ciutat Vella,1,el Raval,4,1009,93,12
2012-01-01,1,Ciutat Vella,1,el Raval,4,1010,62,1
2012-01-01,1,Ciutat Vella,1,el Raval,4,1010,100,2
2012-01-01,1,Ciutat Vella,1,el Raval,4,1010,55,3
2012-01-01,1,Ciutat Vella,1,el Raval,4,1010,32,4
2012-01-01,1,Ciutat Vella,1,el Raval,4,1010,88,5
