Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,3
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,4
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,5
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,6
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,7
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,102,8
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,10
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,11
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,12
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,85,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,3
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,4
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,5
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,6
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,22,7
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,8
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,9
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,10
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,41,11
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,12
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,85,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,116,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,86,3
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,44,4
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,138,5
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,62,6
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,70,7
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,208,8
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,24,9
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,8,10
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,11
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,152,12
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,133,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,168,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,76,3
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,41,4
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,159,5
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,6
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,66,7
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,185,8
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,28,9
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,10
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,111,11
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,114,12
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,99,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,121,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,89,3
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,56,4
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,123,5
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,45,6
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,64,7
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,184,8
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,23,9
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,10
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,54,11
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,81,12
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,59,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,97,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,50,3
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,21,4
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,105,5
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,25,6
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,7
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,160,8
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,8,9
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,1,10
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,41,11
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,71,12
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,64,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,125,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,36,3
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,13,4
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,117,5
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,6
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,26,7
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,158,8
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,9
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,3,10
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,48,11
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,71,12
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,72,1
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,123,2
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,72,3
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,28,4
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,122,5
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,41,6
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,35,7
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,199,8
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,16,9
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,96,11
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,149,12
2010-01-01,1,Ciutat Vella,1,el Raval,4,1009,97,1
2010-01-01,1,Ciutat Vella,1,el Raval,4,1009,126,2
