Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,56,3
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,4
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,58,5
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,6
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,7
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,100,8
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,9
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,10
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,11
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,12
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,59,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,84,3
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,4
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,5
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,6
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,7
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,8
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,9
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,2,10
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,40,11
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,12
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,63,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,118,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,3
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,36,4
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,134,5
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,77,6
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,7
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,225,8
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,9
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,1,10
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,91,11
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,121,12
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,101,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,153,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,95,3
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,39,4
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,139,5
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,53,6
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,79,7
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,174,8
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,23,9
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,7,10
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,93,11
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,128,12
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,61,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,113,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,129,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,54,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,112,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,53,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,74,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,179,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,11,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,10
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,37,11
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,92,12
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,50,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,88,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,77,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,83,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,39,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,42,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,155,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,1,10
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,11
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,57,12
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,36,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,96,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,57,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,26,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,83,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,30,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,34,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,127,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,3,10
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,46,11
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,80,12
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,56,1
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,91,2
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,103,3
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,41,4
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,88,5
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,65,6
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,50,7
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,206,8
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,21,9
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,2,10
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,74,11
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,126,12
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,65,1
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,97,2
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,83,3
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,38,4
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,92,5
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,60,6
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,44,7
