Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,92,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,66,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,97,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,9
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,10
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,11
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,12
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,93,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,40,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,83,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,95,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,9
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,2,10
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,11
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,66,12
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,110,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,131,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,67,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,4
