Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,27,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,87,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,57,3
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,4
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,55,5
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,6
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,7
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,95,8
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,9
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,11
2002-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,12
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,1
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,2
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,78,3
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,4
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,5
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,6
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,7
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,91,8
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,9
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,3,10
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,11
2002-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,12
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,60,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,114,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,3
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,37,4
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,125,5
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,76,6
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,7
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,208,8
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,9
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,3,10
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,91,11
2002-01-01,1,Ciutat Vella,1,el Raval,2,1003,106,12
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,1
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,136,2
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,105,3
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,36,4
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,134,5
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,56,6
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,66,7
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,176,8
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,9
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,10
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,91,11
2002-01-01,1,Ciutat Vella,1,el Raval,2,1004,117,12
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,60,1
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,119,2
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,137,3
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,48,4
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,113,5
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,55,6
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,84,7
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,157,8
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,11,9
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,10
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,52,11
2002-01-01,1,Ciutat Vella,1,el Raval,3,1005,70,12
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,1
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,90,2
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,76,3
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,4
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,77,5
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,42,6
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,43,7
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,141,8
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,14,9
2002-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,10
