Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,1
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,90,2
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,3
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,4
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,76,5
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,6
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,7
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,96,8
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,9
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,11
2022-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,12
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,1
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,2
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,3
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,24,4
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,5
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,6
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,7
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,102,8
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,9
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,11
2022-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,12
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,108,1
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,136,2
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,65,3
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,47,4
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,146,5
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,6
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,38,7
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,231,8
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,9
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,111,11
2022-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,12
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,131,1
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,179,2
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,3
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,34,4
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,185,5
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,6
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,36,7
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,201,8
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,9
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,4,10
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,107,11
2022-01-01,1,Ciutat Vella,1,el Raval,2,1004,120,12
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,118,1
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,160,2
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,65,3
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,41,4
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,144,5
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,28,6
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,44,7
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,161,8
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,37,9
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,79,11
2022-01-01,1,Ciutat Vella,1,el Raval,3,1005,77,12
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,68,1
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,103,2
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,3
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,28,4
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,103,5
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,6
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,22,7
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,117,8
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,9
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,10
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,56,11
2022-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,12
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,67,1
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,128,2
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,19,3
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,20,4
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,113,5
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,13,6
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,20,7
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,135,8
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,15,9
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,5,10
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,69,11
2022-01-01,1,Ciutat Vella,1,el Raval,3,1007,76,12
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,68,1
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,146,2
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,85,3
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,59,4
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,152,5
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,26,6
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,29,7
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,190,8
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,13,9
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,1,10
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,140,11
2022-01-01,1,Ciutat Vella,1,el Raval,4,1008,144,12
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,93,1
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,134,2
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,65,3
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,20,4
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,150,5
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,29,6
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,27,7
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,122,8
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,24,9
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,2,10
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,95,11
2022-01-01,1,Ciutat Vella,1,el Raval,4,1009,84,12
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,82,1
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,135,2
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,24,3
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,20,4
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,135,5
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,18,6
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,28,7
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,160,8
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,18,9
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,3,10
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,98,11
2022-01-01,1,Ciutat Vella,1,el Raval,4,1010,100,12
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,146,1
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,200,2
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,46,3
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,35,4
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,181,5
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,16,6
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,38,7
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,189,8
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,25,9
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,3,10
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,128,11
2022-01-01,1,Ciutat Vella,1,el Raval,5,1011,130,12
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,78,1
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,115,2
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,48,3
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,28,4
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,117,5
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,21,6
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,33,7
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,132,8
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,14,9
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,70,11
2022-01-01,1,Ciutat Vella,1,el Raval,5,1012,84,12
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,40,1
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,45,2
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,50,3
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,13,4
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,73,5
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,24,6
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,27,7
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,110,8
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,9,9
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,39,11
2022-01-01,1,Ciutat Vella,1,el Raval,5,1013,71,12
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,52,1
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,82,2
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,40,3
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,23,4
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,105,5
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,21,6
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,25,7
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,119,8
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,8,9
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,4,10
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,45,11
2022-01-01,1,Ciutat Vella,1,el Raval,6,1014,79,12
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,79,1
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,125,2
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,59,3
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,38,4
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,145,5
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,20,6
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,28,7
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,162,8
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,8,9
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,1,10
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,98,11
2022-01-01,1,Ciutat Vella,1,el Raval,6,1015,92,12
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,65,1
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,118,2
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,40,3
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,16,4
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,137,5
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,19,6
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,24,7
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,138,8
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,21,9
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,1,10
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,63,11
2022-01-01,1,Ciutat Vella,1,el Raval,6,1016,107,12
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,94,1
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,133,2
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,35,3
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,21,4
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,142,5
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,20,6
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,28,7
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,174,8
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,13,9
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,3,10
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,77,11
2022-01-01,1,Ciutat Vella,1,el Raval,6,1017,140,12
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,39,1
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,75,2
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,43,3
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,13,4
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,70,5
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,27,6
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,22,7
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,125,8
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,12,9
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,2,10
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,46,11
2022-01-01,1,Ciutat Vella,1,el Raval,7,1018,62,12
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,112,1
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,163,2
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,60,3
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,30,4
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,210,5
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,27,6
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,45,7
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,232,8
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,24,9
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,2,10
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,102,11
2022-01-01,1,Ciutat Vella,1,el Raval,7,1019,88,12
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,112,1
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,127,2
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,67,3
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,31,4
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,183,5
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,51,6
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,35,7
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,198,8
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,10,9
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,1,10
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,63,11
2022-01-01,1,Ciutat Vella,1,el Raval,7,1020,45,12
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,142,1
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,155,2
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,78,3
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,35,4
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,189,5
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,32,6
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,43,7
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,170,8
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,17,9
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,51,11
2022-01-01,1,Ciutat Vella,1,el Raval,8,1021,48,12
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,91,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,93,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,48,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,22,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,112,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,35,6
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,22,7
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,120,8
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,9,9
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,3,10
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,38,11
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,26,12
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,125,1
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,149,2
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,68,3
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,30,4
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,168,5
2022-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,38,6
