Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2022,1,Ciutat Vella,1,el Raval,1,12551
2022,1,Ciutat Vella,1,el Raval,2,10715
2022,1,Ciutat Vella,1,el Raval,3,9937
2022,1,Ciutat Vella,1,el Raval,4,12214
2022,1,Ciutat Vella,1,el Raval,5,10296
2022,1,Ciutat Vella,1,el Raval,6,11108
2022,1,Ciutat Vella,1,el Raval,7,10309
2022,1,Ciutat Vella,1,el Raval,8,8291
2022,1,Ciutat Vella,1,el Raval,9,10703
2022,1,Ciutat Vella,1,el Raval,10,9147
2022,1,Ciutat Vella,1,el Raval,11,9036
2022,1,Ciutat Vella,1,el Raval,12,11443
2022,1,Ciutat Vella,1,el Raval,13,11552
2022,1,Ciutat Vella,1,el Raval,14,10901
2022,1,Ciutat Vella,1,el Raval,15,11387
2022,1,Ciutat Vella,1,el Raval,16,10953
2022,1,Ciutat Vella,1,el Raval,17,9432
2022,1,Ciutat Vella,1,el Raval,18,10776
2022,1,Ciutat Vella,1,el Raval,19,10830
2022,1,Ciutat Vella,1,el Raval,20,15139
2022,1,Ciutat Vella,1,el Raval,21,15240
2022,1,Ciutat Vella,2,el Barri Gòtic,22,19287
2022,1,Ciutat Vella,2,el Barri Gòtic,23,15904
2022,1,Ciutat Vella,2,el Barri Gòtic,25,14845
2022,1,Ciutat Vella,2,el Barri Gòtic,26,10510
2022,1,Ciutat Vella,2,el Barri Gòtic,27,13737
2022,1,Ciutat Vella,2,el Barri Gòtic,28,15029
2022,1,Ciutat Vella,2,el Barri Gòtic,29,12481
2022,1,Ciutat Vella,2,el Barri Gòtic,30,12469
2022,1,Ciutat Vella,2,el Barri Gòtic,31,12030
2022,1,Ciutat Vella,3,la Barceloneta,32,15532
2022,1,Ciutat Vella,3,la Barceloneta,33,13394
2022,1,Ciutat Vella,3,la Barceloneta,34,13482
2022,1,Ciutat Vella,3,la Barceloneta,35,13613
2022,1,Ciutat Vella,3,la Barceloneta,36,14159
2022,1,Ciutat Vella,3,la Barceloneta,37,14693
2022,1,Ciutat Vella,3,la Barceloneta,38,12656
2022,1,Ciutat Vella,3,la Barceloneta,39,14080
2022,1,Ciutat Vella,3,la Barceloneta,40,15078
2022,1,Ciutat Vella,3,la Barceloneta,41,13280
2022,1,Ciutat Vella,3,la Barceloneta,42,14731
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,19719
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,16259
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,15297
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,13810
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,15624
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,11647
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,14619
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,13534
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,13665
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,19034
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,13765
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,14758
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,18412
2022,2,L'Eixample,5,el Fort Pienc,1,17933
2022,2,L'Eixample,5,el Fort Pienc,2,19019
2022,2,L'Eixample,5,el Fort Pienc,3,21335
2022,2,L'Eixample,5,el Fort Pienc,4,16531
2022,2,L'Eixample,5,el Fort Pienc,5,20296
2022,2,L'Eixample,5,el Fort Pienc,6,20937
2022,2,L'Eixample,5,el Fort Pienc,7,23045
2022,2,L'Eixample,5,el Fort Pienc,8,20725
2022,2,L'Eixample,5,el Fort Pienc,9,19911
2022,2,L'Eixample,5,el Fort Pienc,10,18516
2022,2,L'Eixample,5,el Fort Pienc,11,19653
2022,2,L'Eixample,5,el Fort Pienc,12,16416
2022,2,L'Eixample,5,el Fort Pienc,13,17082
2022,2,L'Eixample,5,el Fort Pienc,14,15988
2022,2,L'Eixample,5,el Fort Pienc,15,16149
2022,2,L'Eixample,5,el Fort Pienc,16,21013
2022,2,L'Eixample,5,el Fort Pienc,17,21296
2022,2,L'Eixample,5,el Fort Pienc,18,20625
2022,2,L'Eixample,5,el Fort Pienc,19,19337
2022,2,L'Eixample,5,el Fort Pienc,20,18059
2022,2,L'Eixample,6,la Sagrada Família,21,18468
2022,2,L'Eixample,6,la Sagrada Família,22,18928
2022,2,L'Eixample,6,la Sagrada Família,23,19440
2022,2,L'Eixample,6,la Sagrada Família,24,17186
2022,2,L'Eixample,6,la Sagrada Família,25,17754
2022,2,L'Eixample,6,la Sagrada Família,26,18005
2022,2,L'Eixample,6,la Sagrada Família,27,18438
2022,2,L'Eixample,6,la Sagrada Família,28,18367
2022,2,L'Eixample,6,la Sagrada Família,29,18702
2022,2,L'Eixample,6,la Sagrada Família,30,15609
2022,2,L'Eixample,6,la Sagrada Família,31,20248
2022,2,L'Eixample,6,la Sagrada Família,32,19674
2022,2,L'Eixample,6,la Sagrada Família,33,18900
2022,2,L'Eixample,6,la Sagrada Família,34,17209
2022,2,L'Eixample,6,la Sagrada Família,35,20008
2022,2,L'Eixample,6,la Sagrada Família,36,20632
2022,2,L'Eixample,6,la Sagrada Família,37,21612
2022,2,L'Eixample,6,la Sagrada Família,38,20868
2022,2,L'Eixample,6,la Sagrada Família,39,18329
2022,2,L'Eixample,6,la Sagrada Família,40,16444
2022,2,L'Eixample,6,la Sagrada Família,41,18547
2022,2,L'Eixample,6,la Sagrada Família,42,20863
2022,2,L'Eixample,6,la Sagrada Família,43,19516
2022,2,L'Eixample,6,la Sagrada Família,44,16881
2022,2,L'Eixample,6,la Sagrada Família,45,20200
2022,2,L'Eixample,6,la Sagrada Família,46,17007
2022,2,L'Eixample,6,la Sagrada Família,47,18239
2022,2,L'Eixample,6,la Sagrada Família,48,17771
2022,2,L'Eixample,6,la Sagrada Família,49,17545
2022,2,L'Eixample,6,la Sagrada Família,50,18491
2022,2,L'Eixample,6,la Sagrada Família,51,16481
2022,2,L'Eixample,6,la Sagrada Família,52,19154
2022,2,L'Eixample,6,la Sagrada Família,53,19573
2022,2,L'Eixample,6,la Sagrada Família,54,19388
2022,2,L'Eixample,7,la Dreta de l'Eixample,55,20445
2022,2,L'Eixample,7,la Dreta de l'Eixample,56,20737
2022,2,L'Eixample,7,la Dreta de l'Eixample,57,25636
2022,2,L'Eixample,7,la Dreta de l'Eixample,58,23306
2022,2,L'Eixample,7,la Dreta de l'Eixample,59,23195
2022,2,L'Eixample,7,la Dreta de l'Eixample,60,21540
2022,2,L'Eixample,7,la Dreta de l'Eixample,61,19849
2022,2,L'Eixample,7,la Dreta de l'Eixample,62,23161
2022,2,L'Eixample,7,la Dreta de l'Eixample,63,27244
2022,2,L'Eixample,7,la Dreta de l'Eixample,64,27497
2022,2,L'Eixample,7,la Dreta de l'Eixample,65,20692
2022,2,L'Eixample,7,la Dreta de l'Eixample,66,21195
2022,2,L'Eixample,7,la Dreta de l'Eixample,67,19030
2022,2,L'Eixample,7,la Dreta de l'Eixample,68,19626
2022,2,L'Eixample,7,la Dreta de l'Eixample,69,22385
2022,2,L'Eixample,7,la Dreta de l'Eixample,70,23770
2022,2,L'Eixample,7,la Dreta de l'Eixample,71,24664
2022,2,L'Eixample,7,la Dreta de l'Eixample,72,26310
2022,2,L'Eixample,7,la Dreta de l'Eixample,73,23724
2022,2,L'Eixample,7,la Dreta de l'Eixample,74,25788
2022,2,L'Eixample,7,la Dreta de l'Eixample,75,23374
2022,2,L'Eixample,7,la Dreta de l'Eixample,76,26807
2022,2,L'Eixample,7,la Dreta de l'Eixample,77,22220
2022,2,L'Eixample,7,la Dreta de l'Eixample,78,24597
2022,2,L'Eixample,7,la Dreta de l'Eixample,79,28148
2022,2,L'Eixample,7,la Dreta de l'Eixample,80,24917
2022,2,L'Eixample,7,la Dreta de l'Eixample,81,26267
2022,2,L'Eixample,7,la Dreta de l'Eixample,82,28514
2022,2,L'Eixample,7,la Dreta de l'Eixample,83,28846
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,23283
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,23564
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,25124
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,22670
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,24489
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,22966
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,20891
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,21763
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,21086
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,21306
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,21875
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,21608
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,19754
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,19923
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,22495
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,23186
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,22180
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,21523
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,25221
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,18512
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,23085
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,19338
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,24466
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,24473
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,25292
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,26362
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,20865
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,20801
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,26051
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,24800
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,21272
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,19585
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,24287
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,20244
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,23707
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,22443
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,20564
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,22931
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,23418
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,20187
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,21934
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,20970
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,22433
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,19771
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,19179
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,20206
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,28734
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,20749
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,20926
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,20828
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,19320
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,18307
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,20511
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,18125
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,20514
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,19477
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,20282
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,18964
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,17617
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,19780
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,21458
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,19195
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,18794
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,18757
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,21273
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,16465
2022,2,L'Eixample,10,Sant Antoni,150,16973
2022,2,L'Eixample,10,Sant Antoni,151,19515
2022,2,L'Eixample,10,Sant Antoni,152,21188
2022,2,L'Eixample,10,Sant Antoni,153,20894
2022,2,L'Eixample,10,Sant Antoni,154,16007
2022,2,L'Eixample,10,Sant Antoni,155,17507
2022,2,L'Eixample,10,Sant Antoni,156,19829
2022,2,L'Eixample,10,Sant Antoni,157,17667
2022,2,L'Eixample,10,Sant Antoni,158,18509
2022,2,L'Eixample,10,Sant Antoni,159,18382
2022,2,L'Eixample,10,Sant Antoni,160,21124
2022,2,L'Eixample,10,Sant Antoni,161,18916
2022,2,L'Eixample,10,Sant Antoni,162,17348
2022,2,L'Eixample,10,Sant Antoni,163,20167
2022,2,L'Eixample,10,Sant Antoni,164,19055
2022,2,L'Eixample,10,Sant Antoni,165,19725
2022,2,L'Eixample,10,Sant Antoni,166,18076
2022,2,L'Eixample,10,Sant Antoni,167,19007
2022,2,L'Eixample,10,Sant Antoni,168,18345
2022,2,L'Eixample,10,Sant Antoni,169,19018
2022,2,L'Eixample,10,Sant Antoni,170,18882
2022,2,L'Eixample,10,Sant Antoni,171,16439
2022,2,L'Eixample,10,Sant Antoni,172,17377
2022,2,L'Eixample,10,Sant Antoni,173,18746
2022,3,Sants-Montjuïc,11,el Poble Sec,1,15862
2022,3,Sants-Montjuïc,11,el Poble Sec,2,14589
2022,3,Sants-Montjuïc,11,el Poble Sec,3,13788
2022,3,Sants-Montjuïc,11,el Poble Sec,4,16680
2022,3,Sants-Montjuïc,11,el Poble Sec,5,14786
2022,3,Sants-Montjuïc,11,el Poble Sec,6,14902
2022,3,Sants-Montjuïc,11,el Poble Sec,7,14238
2022,3,Sants-Montjuïc,11,el Poble Sec,8,14300
2022,3,Sants-Montjuïc,11,el Poble Sec,9,15390
2022,3,Sants-Montjuïc,11,el Poble Sec,10,13555
2022,3,Sants-Montjuïc,11,el Poble Sec,11,12299
2022,3,Sants-Montjuïc,11,el Poble Sec,12,14364
2022,3,Sants-Montjuïc,11,el Poble Sec,13,13403
2022,3,Sants-Montjuïc,11,el Poble Sec,14,13247
2022,3,Sants-Montjuïc,11,el Poble Sec,15,13794
2022,3,Sants-Montjuïc,11,el Poble Sec,16,13557
2022,3,Sants-Montjuïc,11,el Poble Sec,17,12964
2022,3,Sants-Montjuïc,11,el Poble Sec,18,14281
2022,3,Sants-Montjuïc,11,el Poble Sec,19,13576
2022,3,Sants-Montjuïc,11,el Poble Sec,20,16028
2022,3,Sants-Montjuïc,11,el Poble Sec,21,16231
2022,3,Sants-Montjuïc,11,el Poble Sec,22,15819
2022,3,Sants-Montjuïc,11,el Poble Sec,23,13696
2022,3,Sants-Montjuïc,11,el Poble Sec,24,13670
2022,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,12529
2022,3,Sants-Montjuïc,13,la Marina de Port,26,14756
2022,3,Sants-Montjuïc,13,la Marina de Port,27,15650
2022,3,Sants-Montjuïc,13,la Marina de Port,28,17225
2022,3,Sants-Montjuïc,13,la Marina de Port,29,13990
2022,3,Sants-Montjuïc,13,la Marina de Port,30,15260
2022,3,Sants-Montjuïc,13,la Marina de Port,31,14441
2022,3,Sants-Montjuïc,13,la Marina de Port,32,12569
2022,3,Sants-Montjuïc,13,la Marina de Port,33,11469
2022,3,Sants-Montjuïc,13,la Marina de Port,34,14373
2022,3,Sants-Montjuïc,13,la Marina de Port,35,15421
2022,3,Sants-Montjuïc,13,la Marina de Port,36,16537
2022,3,Sants-Montjuïc,13,la Marina de Port,37,16232
2022,3,Sants-Montjuïc,13,la Marina de Port,38,11990
2022,3,Sants-Montjuïc,13,la Marina de Port,39,11148
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,40,19163
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,41,16194
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,42,16364
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,43,17278
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,44,15672
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,45,16810
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,46,19760
2022,3,Sants-Montjuïc,15,Hostafrancs,47,15838
2022,3,Sants-Montjuïc,15,Hostafrancs,48,20352
2022,3,Sants-Montjuïc,15,Hostafrancs,49,17105
2022,3,Sants-Montjuïc,15,Hostafrancs,50,17743
2022,3,Sants-Montjuïc,15,Hostafrancs,51,14179
2022,3,Sants-Montjuïc,15,Hostafrancs,52,15744
2022,3,Sants-Montjuïc,15,Hostafrancs,53,14806
2022,3,Sants-Montjuïc,15,Hostafrancs,54,17714
2022,3,Sants-Montjuïc,15,Hostafrancs,55,16735
2022,3,Sants-Montjuïc,15,Hostafrancs,56,15955
2022,3,Sants-Montjuïc,16,la Bordeta,57,16272
2022,3,Sants-Montjuïc,16,la Bordeta,58,20476
2022,3,Sants-Montjuïc,16,la Bordeta,59,15522
2022,3,Sants-Montjuïc,16,la Bordeta,60,18776
2022,3,Sants-Montjuïc,16,la Bordeta,61,16203
2022,3,Sants-Montjuïc,16,la Bordeta,62,16587
2022,3,Sants-Montjuïc,16,la Bordeta,63,16190
2022,3,Sants-Montjuïc,16,la Bordeta,64,16987
2022,3,Sants-Montjuïc,16,la Bordeta,65,17058
2022,3,Sants-Montjuïc,16,la Bordeta,66,15224
2022,3,Sants-Montjuïc,16,la Bordeta,67,17000
2022,3,Sants-Montjuïc,16,la Bordeta,68,14777
2022,3,Sants-Montjuïc,16,la Bordeta,69,17547
2022,3,Sants-Montjuïc,17,Sants-Badal,70,14204
2022,3,Sants-Montjuïc,17,Sants-Badal,71,14399
2022,3,Sants-Montjuïc,17,Sants-Badal,72,14622
2022,3,Sants-Montjuïc,17,Sants-Badal,73,17174
2022,3,Sants-Montjuïc,17,Sants-Badal,74,16363
2022,3,Sants-Montjuïc,17,Sants-Badal,75,15018
2022,3,Sants-Montjuïc,17,Sants-Badal,76,15509
2022,3,Sants-Montjuïc,17,Sants-Badal,77,15543
2022,3,Sants-Montjuïc,17,Sants-Badal,78,14780
2022,3,Sants-Montjuïc,17,Sants-Badal,79,14495
2022,3,Sants-Montjuïc,17,Sants-Badal,80,16015
2022,3,Sants-Montjuïc,17,Sants-Badal,81,16423
2022,3,Sants-Montjuïc,17,Sants-Badal,82,18684
2022,3,Sants-Montjuïc,17,Sants-Badal,83,17304
2022,3,Sants-Montjuïc,17,Sants-Badal,84,17751
2022,3,Sants-Montjuïc,17,Sants-Badal,85,19314
2022,3,Sants-Montjuïc,18,Sants,86,21194
2022,3,Sants-Montjuïc,18,Sants,87,19750
2022,3,Sants-Montjuïc,18,Sants,88,17797
2022,3,Sants-Montjuïc,18,Sants,89,19060
2022,3,Sants-Montjuïc,18,Sants,90,20585
2022,3,Sants-Montjuïc,18,Sants,91,18336
2022,3,Sants-Montjuïc,18,Sants,92,17688
2022,3,Sants-Montjuïc,18,Sants,93,18653
2022,3,Sants-Montjuïc,18,Sants,94,19036
2022,3,Sants-Montjuïc,18,Sants,95,17781
2022,3,Sants-Montjuïc,18,Sants,96,15951
2022,3,Sants-Montjuïc,18,Sants,97,13048
2022,3,Sants-Montjuïc,18,Sants,98,14757
2022,3,Sants-Montjuïc,18,Sants,99,17083
2022,3,Sants-Montjuïc,18,Sants,100,17047
2022,3,Sants-Montjuïc,18,Sants,101,16709
2022,3,Sants-Montjuïc,18,Sants,102,17091
2022,3,Sants-Montjuïc,18,Sants,103,17367
2022,3,Sants-Montjuïc,18,Sants,104,16540
2022,3,Sants-Montjuïc,18,Sants,105,16198
2022,3,Sants-Montjuïc,18,Sants,106,17255
2022,3,Sants-Montjuïc,18,Sants,107,17236
2022,3,Sants-Montjuïc,18,Sants,108,17069
2022,3,Sants-Montjuïc,18,Sants,109,18169
2022,3,Sants-Montjuïc,18,Sants,110,18478
2022,3,Sants-Montjuïc,18,Sants,111,18718
2022,3,Sants-Montjuïc,18,Sants,112,19882
2022,3,Sants-Montjuïc,18,Sants,113,23793
2022,3,Sants-Montjuïc,18,Sants,114,22436
2022,3,Sants-Montjuïc,13,la Marina de Port,211,15209
2022,3,Sants-Montjuïc,13,la Marina de Port,212,14166
2022,3,Sants-Montjuïc,13,la Marina de Port,213,12073
2022,4,Les Corts,19,les Corts,1,20112
2022,4,Les Corts,19,les Corts,2,21695
2022,4,Les Corts,19,les Corts,3,21606
2022,4,Les Corts,19,les Corts,4,20094
2022,4,Les Corts,19,les Corts,5,20483
2022,4,Les Corts,19,les Corts,6,21019
2022,4,Les Corts,19,les Corts,7,19135
2022,4,Les Corts,19,les Corts,8,18567
2022,4,Les Corts,19,les Corts,9,20798
2022,4,Les Corts,19,les Corts,10,23761
2022,4,Les Corts,19,les Corts,11,24435
2022,4,Les Corts,19,les Corts,12,23363
2022,4,Les Corts,19,les Corts,13,24453
2022,4,Les Corts,19,les Corts,14,23595
2022,4,Les Corts,19,les Corts,15,21978
2022,4,Les Corts,19,les Corts,16,24205
2022,4,Les Corts,19,les Corts,17,23387
2022,4,Les Corts,19,les Corts,18,24800
2022,4,Les Corts,19,les Corts,19,28831
2022,4,Les Corts,19,les Corts,20,24567
2022,4,Les Corts,19,les Corts,21,27820
2022,4,Les Corts,19,les Corts,22,22615
2022,4,Les Corts,19,les Corts,23,32986
2022,4,Les Corts,19,les Corts,24,34765
2022,4,Les Corts,19,les Corts,25,22890
2022,4,Les Corts,19,les Corts,26,22476
2022,4,Les Corts,19,les Corts,27,23851
2022,4,Les Corts,19,les Corts,28,21454
2022,4,Les Corts,19,les Corts,29,25953
2022,4,Les Corts,19,les Corts,30,24132
2022,4,Les Corts,19,les Corts,31,21221
2022,4,Les Corts,19,les Corts,32,20508
2022,4,Les Corts,19,les Corts,33,20206
2022,4,Les Corts,19,les Corts,34,25026
2022,4,Les Corts,19,les Corts,35,22923
2022,4,Les Corts,20,la Maternitat i Sant Ramon,36,19218
2022,4,Les Corts,20,la Maternitat i Sant Ramon,37,20424
2022,4,Les Corts,20,la Maternitat i Sant Ramon,38,20117
2022,4,Les Corts,20,la Maternitat i Sant Ramon,39,19023
2022,4,Les Corts,20,la Maternitat i Sant Ramon,40,16067
2022,4,Les Corts,20,la Maternitat i Sant Ramon,41,17152
2022,4,Les Corts,20,la Maternitat i Sant Ramon,42,16062
2022,4,Les Corts,20,la Maternitat i Sant Ramon,43,23558
2022,4,Les Corts,20,la Maternitat i Sant Ramon,44,18188
2022,4,Les Corts,20,la Maternitat i Sant Ramon,45,18519
2022,4,Les Corts,20,la Maternitat i Sant Ramon,46,25273
2022,4,Les Corts,20,la Maternitat i Sant Ramon,47,21233
2022,4,Les Corts,20,la Maternitat i Sant Ramon,48,22929
2022,4,Les Corts,20,la Maternitat i Sant Ramon,49,31161
2022,4,Les Corts,21,Pedralbes,50,34765
2022,4,Les Corts,21,Pedralbes,51,25051
2022,4,Les Corts,21,Pedralbes,52,34765
2022,4,Les Corts,21,Pedralbes,53,21547
2022,4,Les Corts,21,Pedralbes,54,29872
2022,4,Les Corts,21,Pedralbes,55,34765
2022,4,Les Corts,21,Pedralbes,56,34765
2022,4,Les Corts,20,la Maternitat i Sant Ramon,84,24827
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,17841
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,27126
2022,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,26437
2022,5,Sarrià-Sant Gervasi,23,Sarrià,4,34765
2022,5,Sarrià-Sant Gervasi,23,Sarrià,5,26669
2022,5,Sarrià-Sant Gervasi,23,Sarrià,6,34765
2022,5,Sarrià-Sant Gervasi,23,Sarrià,7,28635
2022,5,Sarrià-Sant Gervasi,23,Sarrià,8,34765
2022,5,Sarrià-Sant Gervasi,23,Sarrià,9,26100
2022,5,Sarrià-Sant Gervasi,23,Sarrià,10,24335
2022,5,Sarrià-Sant Gervasi,23,Sarrià,11,25933
2022,5,Sarrià-Sant Gervasi,23,Sarrià,12,23950
2022,5,Sarrià-Sant Gervasi,23,Sarrià,13,27817
2022,5,Sarrià-Sant Gervasi,23,Sarrià,14,30027
2022,5,Sarrià-Sant Gervasi,23,Sarrià,15,26270
2022,5,Sarrià-Sant Gervasi,23,Sarrià,16,21666
2022,5,Sarrià-Sant Gervasi,23,Sarrià,17,34765
2022,5,Sarrià-Sant Gervasi,23,Sarrià,18,25437
2022,5,Sarrià-Sant Gervasi,23,Sarrià,19,32355
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,31576
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,22821
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,34334
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,34638
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,34765
2022,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,34765
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,34765
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,34765
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,32784
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,26250
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,34765
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,32181
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,20266
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,23331
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,30420
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,23078
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,25921
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,26736
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,23574
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,24686
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,30408
