Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,73,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,22,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,76,5
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,6
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,7
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,97,8
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,9
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,10
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,11
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,12
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,75,5
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,42,6
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,7
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,113,8
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,9
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,2,10
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,11
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,12
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,74,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,117,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,85,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,127,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,78,6
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,73,7
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,228,8
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,9
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,94,11
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,151,12
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,138,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,158,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,94,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,161,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,6
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,73,7
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,195,8
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,22,9
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,5,10
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,99,11
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,131,12
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,77,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,126,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,115,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,49,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,120,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,51,6
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,65,7
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,172,8
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,9
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,10
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,52,11
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,82,12
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,54,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,102,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,68,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,24,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,102,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,6
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,32,7
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,151,8
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,9
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,39,11
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,70,12
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,47,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,90,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,49,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,23,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,87,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,6
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,23,7
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,140,8
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,9
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,2,10
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,37,11
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,81,12
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,57,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,113,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,85,3
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,39,4
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,117,5
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,57,6
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,40,7
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,203,8
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,22,9
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,2,10
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,63,11
2006-01-01,1,Ciutat Vella,1,el Raval,4,1008,161,12
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,85,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,108,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,81,3
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,42,4
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,105,5
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,47,6
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,44,7
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,151,8
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,13,9
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,60,11
2006-01-01,1,Ciutat Vella,1,el Raval,4,1009,80,12
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,56,1
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,96,2
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,75,3
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,39,4
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,99,5
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,41,6
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,28,7
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,171,8
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,9,9
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,64,11
2006-01-01,1,Ciutat Vella,1,el Raval,4,1010,96,12
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,103,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,140,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,113,3
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,39,4
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,141,5
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,51,6
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,52,7
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,217,8
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,25,9
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,3,10
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,70,11
2006-01-01,1,Ciutat Vella,1,el Raval,5,1011,157,12
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,78,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,104,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,72,3
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,40,4
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,100,5
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,42,6
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,44,7
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,140,8
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,22,9
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,3,10
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,56,11
2006-01-01,1,Ciutat Vella,1,el Raval,5,1012,56,12
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,41,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,43,2
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,67,3
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,21,4
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,54,5
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,43,6
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,30,7
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,103,8
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,6,9
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,2,10
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,42,11
2006-01-01,1,Ciutat Vella,1,el Raval,5,1013,48,12
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,53,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,63,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,54,3
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,22,4
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,62,5
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,35,6
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,29,7
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,117,8
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,11,9
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,44,11
2006-01-01,1,Ciutat Vella,1,el Raval,6,1014,94,12
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,67,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,93,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,73,3
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,29,4
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,97,5
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,56,6
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,44,7
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,164,8
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,11,9
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,7,10
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,56,11
2006-01-01,1,Ciutat Vella,1,el Raval,6,1015,106,12
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,72,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,85,2
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,77,3
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,20,4
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,74,5
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,46,6
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,36,7
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,141,8
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,15,9
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,5,10
2006-01-01,1,Ciutat Vella,1,el Raval,6,1016,56,11
