Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,86,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,100,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,9
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,10
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,11
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,12
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,75,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,74,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,24,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,112,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,9
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,10
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,42,11
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,54,12
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,76,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,114,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,82,3
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,37,4
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,131,5
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,68,6
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,74,7
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,220,8
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,9
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,2,10
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,96,11
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,146,12
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,130,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,183,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,78,3
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,4
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,149,5
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,39,6
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,59,7
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,204,8
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,29,9
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,1,10
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,109,11
2009-01-01,1,Ciutat Vella,1,el Raval,2,1004,123,12
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,97,1
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,136,2
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,93,3
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,4
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,119,5
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,46,6
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,62,7
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,177,8
2009-01-01,1,Ciutat Vella,1,el Raval,3,1005,17,9
