Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,1
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,2
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,3
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,4
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,5
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,6
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,7
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,88,8
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,9
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,10
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,11
2008-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,12
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,54,1
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,2
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,67,3
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,4
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,5
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,6
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,7
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,114,8
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,9
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,4,10
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,46,11
2008-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,12
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,72,1
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,120,2
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,90,3
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,4
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,134,5
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,6
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,7
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,218,8
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,9
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,6,10
2008-01-01,1,Ciutat Vella,1,el Raval,2,1003,92,11
