Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,71,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,3
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,4
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,64,5
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,6
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,7
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,99,8
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,9
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,2,10
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,11
2005-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,12
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,1
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,70,2
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,80,3
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,4
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,5
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,6
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,7
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,109,8
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,9
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,3,10
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,11
2005-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,12
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,70,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,109,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,93,3
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,4
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,131,5
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,76,6
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,67,7
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,239,8
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,20,9
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,4,10
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,85,11
2005-01-01,1,Ciutat Vella,1,el Raval,2,1003,148,12
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,129,1
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,162,2
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,94,3
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,39,4
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,162,5
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,6
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,72,7
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,201,8
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,9
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,10
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,90,11
2005-01-01,1,Ciutat Vella,1,el Raval,2,1004,123,12
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,75,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,131,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,122,3
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,48,4
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,107,5
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,49,6
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,71,7
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,191,8
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,9
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,7,10
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,44,11
2005-01-01,1,Ciutat Vella,1,el Raval,3,1005,84,12
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,52,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,95,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,71,3
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,4
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,99,5
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,6
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,7
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,147,8
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,9
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,10
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,39,11
2005-01-01,1,Ciutat Vella,1,el Raval,3,1006,65,12
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,47,1
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,90,2
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,47,3
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,4
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,83,5
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,28,6
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,7
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,150,8
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,8,9
2005-01-01,1,Ciutat Vella,1,el Raval,3,1007,2,10
